part_number,cost,qty_sold,Label
2e6c3ddac5ad,0.04,61,Overseas
4d8b34d42d1a,0.045,76,Overseas
6bd160edd910,0.1533,62,Overseas
9a20e1606e7e,1.363,11,Custom
18531868225c,0.00644,46,Overseas
6b3f41833572,0.37729,78,Standard
dae16af3109d,0.01614,69,Overseas
d2e277569e39,0,64,Overseas
0340f0798f02,0,31,Overseas
0e1c2cf1db95,0.13,96,Overseas
77386f696b1f,0.207,31,Standard
e1d6ce3a2be6,0.04922,25,Overseas
62f11d8e7ecb,0.05086,8,Overseas
2bf21c2c9876,1.15,68,Custom
e70049729908,0.007,29,Overseas
313bef092d4f,0.00849,66,Overseas
33ca2fc84833,0.29531,85,Standard
fe4493377aeb,0.007,48,Overseas
1fe113852ea1,0.00508,49,Overseas
936d19cb5d35,0.225,78,Standard
4da1a737029d,0.2,96,Standard
b5d03ad9153d,0,78,Overseas
0feb38260a4f,0.032,11,Overseas
6fc0177177db,0,9,Overseas
0ad42bcc84fd,2.3514,48,Custom
62a5e0fd04cf,0.22,36,Standard
11860a44f125,0.09,52,Overseas
bb236e9a4a4f,0.1197,51,Standard
2013119c357b,0.014,51,Overseas
8b34898cfdc7,0.16376,60,Standard
4.92E+11,0,66,Overseas
a3c44b8f1099,0.35,93,Standard
3b77476317f2,0,19,Overseas
03a001ff2aff,0.02,58,Overseas
deb108b3ff74,0.051,57,Overseas
13f27bfb903e,0.17,68,Standard
c197a8e2a6c0,0.0802,20,Overseas
1eb748feb4b4,0.08053,40,Overseas
dec03dcf44e7,0.01827,19,Overseas
e6f743fec9a3,0.0084,16,Overseas
87a73607cd00,0.00625,67,Overseas
c0d77010c519,0.025,71,Overseas
f143014b24e3,0.013,82,Overseas
3672663e3789,0.0031,3,Overseas
9afcbb890e56,0.1765,87,Standard
c8c47e766875,0.00423,55,Overseas
5e4c82cf1fa7,4.56,62,Custom
3070b1b8ac20,0.054,57,Overseas
28ff543cb8b9,0.06,33,Overseas
fe7ae50d6a98,0.00995,83,Overseas
f1acae8241d3,1.81689,67,Custom
1797932b2376,0.00165,35,Overseas
01b59adb71dd,0,97,Overseas
a1f01811108c,0.18,87,Standard
bf04f3ebc24d,0.00235,83,Overseas
6f3ef61527b7,0.21931,36,Standard
1bd799542998,0.008,18,Overseas
fd5acacc4a76,0.75,62,Custom
e036c18ead6d,0.0044,49,Overseas
338c30107cb6,0.02159,59,Overseas
0dda6819f313,0.299,79,Standard
0d5798505eb9,0.00218,52,Overseas
0676b9ae8d10,0.177,38,Standard
8b44f2a6112f,0.00256,12,Overseas
c1d86a013a57,0.0124,45,Overseas
08fc5b8b3ab5,0.065,60,Overseas
63ce5a74a8a7,0.0215,45,Overseas
c411f25df897,0.08696,14,Overseas
e04d1b1051cf,0.01497,27,Overseas
d4ba116f9b2f,0.42253,80,Standard
b345dd6d0784,0.14,42,Overseas
58d15b072ff2,2.18,22,Custom
bcbc55a62413,0,82,Overseas
081738c4f848,0.43,5,Standard
cd109ad2b748,0.00908,35,Overseas
5bef68ddd4bf,0,96,Overseas
fa939fce0c31,0.0541,1,Overseas
c02fd5e732dc,0.00429,28,Overseas
099fca84f791,0.0283,56,Overseas
c63c5e1eca75,0.1298,58,Overseas
ae2fcf18c865,0.06605,68,Overseas
13ddad9ff119,0.00785,91,Overseas
0c504e457234,0.0506,88,Overseas
d99fd4c71e95,0,45,Overseas
c3caa12ffc98,0.5603,99,Custom
e73874a529b0,0.4072,14,Standard
d32e48ffdf2a,0,25,Overseas
e325830b8fe7,0.0108,39,Overseas
08751e0447ea,0.01992,77,Overseas
46665d67b864,0.16224,91,Standard
6fad585aee67,0.61,91,Custom
1697d2ef9072,0.01183,53,Overseas
c9bde15e6b44,0.2684,83,Standard
1774c820542d,0,95,Overseas
712fe33aabcc,0.46562,75,Standard
50d0cb8d8360,0.28142,37,Standard
20f155ddc48e,0.2929,44,Standard
7c9dbd57517f,0.00852,58,Overseas
7c6e443a71a8,0.02153,70,Overseas
6d0e56e2c480,0.162,10,Standard
834228a0cfa0,0.04637,19,Overseas
4ca7b1d5a53a,0.0853,77,Overseas
cec9c3d2deb1,0.023,27,Overseas
aa98d2734c87,0.05063,9,Overseas
ef62c51b809d,0.36,28,Standard
e04fe2a8894a,0.05221,28,Overseas
9c30e26224ca,0.00497,2,Overseas
71fa9099e2e9,1.3,63,Custom
038f9e055aa0,0,27,Overseas
d19785d72c7f,0.0533,51,Overseas
d0b3c7f5bdbd,9.21,56,Custom
3589a5c876a3,0.0444,24,Overseas
2a3a0043b6c6,0.05,35,Overseas
56b4f7e5237e,0.00169,56,Overseas
5804f65ffca4,0.1058,80,Overseas
e4934a06f731,0.20741,82,Standard
ec5816653c92,0.9,12,Custom
98a9f8864ab5,0.30634,18,Standard
b3d20032a0c3,0.0694,8,Overseas
9fba87af0eff,0.15,99,Overseas
72d7a750f2c3,0.008,39,Overseas
d41d093f6687,0,86,Overseas
6c38f05ab893,0.0526,30,Overseas
6266485a4533,0.007,24,Overseas
b914a2b3667e,0.0735,31,Overseas
53ad86bb77af,0.1,45,Overseas
880603790bdf,0.13266,84,Overseas
6619f25b6f35,0.0229,43,Overseas
05d0e6e737df,0.0642,77,Overseas
f8b3212d4854,0,15,Overseas
7760dafb39ce,0,94,Overseas
5f25ac0d7778,0.05236,91,Overseas
d0c41bd15629,0,5,Overseas
c7ef0be84bf9,0.00371,87,Overseas
3683b51911e0,0.00749,36,Overseas
a0c67f926451,0.00835,25,Overseas
c14d77831cf8,0.00733,30,Overseas
bfd624388bea,0.0398,85,Overseas
61b9c8b71e40,0.00416,45,Overseas
d68e3fef6a49,0.08979,92,Overseas
f3ddaa485a59,0.0031,98,Overseas
0a2dcacbe26d,0.0181,48,Overseas
c9c0b29ab4db,0.02423,29,Overseas
49d274a03690,0.0127,83,Overseas
63a8ae3a3555,0.10539,2,Overseas
6149174b194d,0.72,39,Custom
4fded93f6566,0,26,Overseas
3fb6be051f72,0.07,80,Overseas
102c718e5a64,0.005,36,Overseas
9288b8bdef54,0.00857,68,Overseas
f09d4274e2f2,0.0521,29,Overseas
64249a2d7e14,0.031,92,Overseas
ae5122ce1a28,0.04,40,Overseas
1f29344f4773,0,24,Overseas
3fc1e37adcca,0.03952,76,Overseas
79f023aba5a7,0,75,Overseas
a7193d426692,0.0061,86,Overseas
14248c15488d,0.00592,29,Overseas
75608bc77ef7,0,13,Overseas
2a1b63b37ab9,0.16,55,Standard
09973c7c185c,0,25,Overseas
e084817ac97d,0.005,41,Overseas
76931f0ed73d,0.39164,75,Standard
6a18f959b783,0.01721,95,Overseas
6d6c46848176,0.017,23,Overseas
06d0c940ebe0,0.1852,67,Standard
cfe57f33c5a7,0.2681,28,Standard
c6ae77e9b487,0,91,Overseas
d38792a3f6f7,0.00689,47,Overseas
2bbf440e4965,0.00591,74,Overseas
17ddd89eea07,0.05288,37,Overseas
33f43c1477e5,0.0155,18,Overseas
493413f8deed,0.085,38,Overseas
07b1da64cde0,0,38,Overseas
462be57036d4,0.119,60,Overseas
78ac0fdaebc6,0,6,Overseas
14c7468a4aa7,0.025,51,Overseas
2c9ae97d50f4,0.00296,77,Overseas
f3f168fc1062,6,55,Custom
9cd80e45a697,0,51,Overseas
89deeaa0237f,0.0263,26,Overseas
47cbb713ef5f,0.008,92,Overseas
767c072ebd70,0,55,Overseas
ba9da68a7321,0,53,Overseas
e207f19a7a6f,0.45,97,Standard
b676bebdf746,0.0323,35,Overseas
e6ba55b1f663,0.0654,69,Overseas
4413c72f5847,0.00436,41,Overseas
6a7a92f99246,0.015,95,Overseas
e0d3f6ba8cec,0.01135,89,Overseas
e6775b48cab9,0.015,3,Overseas
5b1600f3e39f,0.466,9,Standard
41932817b915,0.00346,12,Overseas
8d1d59bf53dc,0.00982,71,Overseas
8b81d8ba5090,0,2,Overseas
6c1212a89fc3,0.69,70,Custom
9553a7fe31f6,0.11,2,Overseas
ee6f1709a382,0.78,29,Custom
fd2cc748fa32,1.366,98,Custom
8d5c6b5b5367,0.005,78,Overseas
0dbebbeaa158,0.03266,79,Overseas
92edc562d681,0.065,4,Overseas
01a148a566b8,0,15,Overseas
68097b5555cc,0,66,Overseas
14e0a0a5677c,0,14,Overseas
ca1b479be23a,0.2291,55,Standard
5385d73c50f1,0.00343,98,Overseas
30796b205bdd,0.2,86,Standard
839b70ea9eac,0.135,68,Overseas
6401e88f9396,0.0089,89,Overseas
f9b653a7271a,6,80,Custom
0c5de053df74,0.00604,52,Overseas
d5facbb7930a,0.00406,64,Overseas
2c447ea99533,0,42,Overseas
2185700a8886,0.01,28,Overseas
afee57c0b0fe,0,90,Overseas
12c3fa38fc58,0.0635,1,Overseas
1d97e26bf055,0.13805,88,Overseas
6b4a797d088e,0.00784,49,Overseas
61002ae4eb02,0.03732,19,Overseas
9278707dcb05,0.00928,4,Overseas
9cf83e90cf92,0.196,42,Standard
3335aa73a80b,0,52,Overseas
f3fd653b012b,0.03231,46,Overseas
687f8bd54ec1,0.00235,61,Overseas
70b0763d6dbd,0.006,10,Overseas
4a7870619565,0,90,Overseas
0a397d678edf,0.02,74,Overseas
d19e5f640e2c,0.77,32,Custom
b2aabd1fb1f3,0.35,72,Standard
805764b03631,0.553,80,Standard
623fa75ab447,0.246,23,Standard
dcaff272a3d1,0.00281,74,Overseas
7c85224304b1,0,67,Overseas
e6fc8019ec8b,0.01105,75,Overseas
ee12b7434bc6,0,17,Overseas
9cf9e0a574dd,0.03255,59,Overseas
954170a4a542,0.04767,82,Overseas
8c974fce842c,0.00279,2,Overseas
80253b0ff238,0,98,Overseas
bca0a37f66f6,0.3,98,Standard
1eb974652255,0.0036,8,Overseas
bc4ecd48d6ab,0,36,Overseas
e1691fbbc670,0,65,Overseas
6d96167184ed,0.005,11,Overseas
e03592b4e7ad,0.0327,45,Overseas
bd63b89cf07c,0.015,96,Overseas
cb0ca5a9cdca,0.00168,85,Overseas
589ae120b0bd,0,14,Overseas
2bd77d170941,0.22,29,Standard
a98f2b88a6a6,0.81,9,Custom
841c2b73a645,0.0229,7,Overseas
225492fb0a9a,0.02045,57,Overseas
e09159d265cc,0.00576,88,Overseas
5252fca2f47f,0.0008,13,Overseas
0c7c5aacfbfc,0.0055,23,Overseas
7bc9a398db2d,0.25,80,Standard
8f05e881b301,0.00678,83,Overseas
0d0db110782c,0.13857,64,Overseas
9dde1c92eeb1,0.01758,1,Overseas
e0a01b7fe9ca,0,1,Overseas
cee3e0445191,0.01951,14,Overseas
f7df56262afb,0.5,71,Standard
81c0d556842a,0.02469,63,Overseas
bad011e83882,0.043,1,Overseas
1c381d85ea44,0.13979,51,Overseas
30f90f5022f5,0.011,15,Overseas
92d589cb0067,2.81,23,Custom
f2538c854df1,0.28142,28,Standard
5e3e070efad3,0,88,Overseas
d07f6e344e25,0.03,35,Overseas
bc3baee4c170,0.15695,13,Standard
a31b0e2f0950,0.00507,12,Overseas
e1e9773a733d,0.015,53,Overseas
6dc4f69d78be,0.1072,9,Overseas
3b7646e8481a,0.4,14,Standard
d75fd6f3cb16,3.995,88,Custom
c333925197dd,0.0068,43,Overseas
86bace808680,0.01189,69,Overseas
7f18113b4a03,0,99,Overseas
d1d58b7910a0,0.0021,37,Overseas
a46c5ba63bcc,0.00369,40,Overseas
86b860c48da5,0.02024,56,Overseas
1aee98d9661a,3.851,52,Custom
ba0ce7767e28,0.52,89,Standard
405d6f4a58d5,1.95,70,Custom
e943d4319cd2,0.0055,1,Overseas
4e44844db1cc,0.00386,79,Overseas
ae41723c980e,0,12,Overseas
daea8bbf47e4,0.00716,57,Overseas
1c6270aa3eaf,0.01457,93,Overseas
3adb9c1f488a,0.00302,46,Overseas
e5aab025021c,0.15834,80,Standard
b261c643c7b1,0.0425,53,Overseas
11a3424cbb55,0.37,79,Standard
d48231ae2251,0.1014,5,Overseas
d0f2884e0ba7,0.09249,48,Overseas
bb2e511b25ac,0.3337,10,Standard
349313ad22f7,0.02596,52,Overseas
b6ea4b2973f9,0.35,47,Standard
c323b18c519a,0.18,96,Standard
76a9e6d38811,0.008,26,Overseas
64f9dd3d7e08,0.007,27,Overseas
1ea9ae884bf2,0.2406,85,Standard
cc66879c4640,0.0055,52,Overseas
58daab307ec6,0.00769,7,Overseas
72a4c462fdde,0.29282,62,Standard
e91ebec8c942,0.008,74,Overseas
4781fe3246ea,0.00524,18,Overseas
e577776ce4c2,0,87,Overseas
3b4cb2cced10,3.5,89,Custom
fa27b2509a63,0,22,Overseas
74d73a5b11bd,0.00915,24,Overseas
dee2b75c6d8d,0.0041,84,Overseas
655083db526e,0,70,Overseas
14970b1a0e46,0.02629,57,Overseas
ddbdf682c6d4,0.01669,85,Overseas
ae8aa3618c0e,0.0065,61,Overseas
d53e230572bc,5,85,Custom
3828f2d83a84,5,30,Custom
3f156d251d74,5,8,Custom
c4d460a391e6,0.13,57,Overseas
c02c8c0d3ae6,0.00783,49,Overseas
c49bff603d74,0.01474,7,Overseas
a2656621edfc,0.0425,17,Overseas
eb7f919c160b,0.017,66,Overseas
04d7fbab4385,0.39938,31,Standard
29f34e9efaa8,0.05,39,Overseas
6dce7323ce9e,0.122,28,Overseas
236bafc81b54,0.29583,76,Standard
1065a2dbf2bc,0.00494,56,Overseas
213c08709014,0.0647,80,Overseas
12e62532788f,0.00194,75,Overseas
5d2a0cf7c574,0.016,7,Overseas
efba249b569c,0,84,Overseas
e5e91765a48d,0.00466,77,Overseas
c3f699d4a1fe,0.08,93,Overseas
878b44ad69f4,0.007,16,Overseas
395475e655be,0.07175,3,Overseas
a4a05ac1a5b7,0.00363,14,Overseas
886aff0282ba,0.32184,100,Standard
cd75c605536d,0.1816,45,Standard
0856f497b24d,0.00302,16,Overseas
237f990e404d,0,3,Overseas
e9791a6d47c5,0.71,16,Custom
fee7c4ae71ac,0.0091,62,Overseas
92fba975e9fb,0.02925,27,Overseas
0bb7f7fde171,0.00736,67,Overseas
034dd6404b1a,0.00282,31,Overseas
5dc22dc0758d,0.03,14,Overseas
ed74020f7fcd,0.012,13,Overseas
b8d900568076,0.02564,6,Overseas
f679a7f15cc6,0.0239,70,Overseas
28b69dd323a0,0.06,21,Overseas
01dbd3460f42,0,44,Overseas
511c1d73586b,0.0972,93,Overseas
9a2c5e66d023,0.0192,63,Overseas
080dc90dcfe7,0.007,19,Overseas
072708d3da21,0.004,52,Overseas
04bdf2e1bc8d,0.012,65,Overseas
427df1c713dc,0.12,21,Overseas
3c7615f8e022,0.02226,32,Overseas
849f2e6a962e,0.02223,34,Overseas
5494b52a1e31,0.00549,17,Overseas
d38fb7e492b3,0.5,25,Standard
4daee39ad6ea,0.00675,90,Overseas
64e792371397,0.03328,47,Overseas
a9cbb21f23d2,0.04,22,Overseas
5b34429246d8,0.01484,42,Overseas
d50c616e0509,0.00559,26,Overseas
4dd4737eb6ed,0.4,10,Standard
27e9d6713b9f,0,33,Overseas
bb5311191721,0,27,Overseas
1bb88eba349d,0.069,13,Overseas
b551ed0e9f3f,0.058,70,Overseas
7229883929bd,0.0128,76,Overseas
d274d3de6f81,0.0233,38,Overseas
13dcbcd3cea3,0.039,96,Overseas
39d84c2f98fc,0,52,Overseas
eab2b7a37064,0.05885,71,Overseas
1e60f58f2687,0.032,12,Overseas
8d2c79543519,0,37,Overseas
2fee1fe598d0,0.005,14,Overseas
a31ab7f06428,0.1,49,Overseas
e95391a349e6,0.01,90,Overseas
4fa40298be53,0.25,81,Standard
6d2566456618,0.0114,26,Overseas
c4baddb3e796,0.07923,8,Overseas
560555f0f634,0.187,95,Standard
324a0d63248f,0.00314,48,Overseas
28aa925f5261,6,77,Custom
b2992ff9d986,0.00508,74,Overseas
e46ce68fa196,0.034,76,Overseas
59dd64bbc1ae,0.43,18,Standard
a4df91b50439,0.0078,8,Overseas
60bd622f05ef,0.0735,67,Overseas
3d4ff4baf776,0.00976,76,Overseas
573d9eefe54c,8.15,38,Custom
2ddc899404e2,0.01764,10,Overseas
0dd9eaf80795,0.20819,29,Standard
47640e5f52b6,0,67,Overseas
84be9b906726,0.0812,93,Overseas
8b439a1d081c,0.02556,11,Overseas
564d7774b07a,0,2,Overseas
8129f42fca4d,0.25,96,Standard
66e409fc23e5,0.01924,60,Overseas
313bc697133a,0.00412,6,Overseas
ce73cb7ae3e1,0.16,59,Standard
0985679e1a38,0.0045,37,Overseas
e19f9519f835,0.00322,36,Overseas
e8b64b8a8218,0.04126,72,Overseas
7c07a65d9adc,0.35,65,Standard
6a0f1d5aa810,0,50,Overseas
b934106294d5,0.0067,25,Overseas
990d70fc47f5,0,87,Overseas
4dbcfe43ee2d,1.45,47,Custom
b01cfd655aa1,0.073,54,Overseas
6896d6cbf468,0.3,62,Standard
84f1cb64ca63,0.08,92,Overseas
efc361edb613,0,78,Overseas
875fe210eab2,0.07,79,Overseas
c0e2d3e07ddf,0.008,97,Overseas
75f8b49e8a8f,0.01508,35,Overseas
8f0e9c69a336,0.007,100,Overseas
569a9d3fce52,0.0065,93,Overseas
d1e01df60e80,0.25,20,Standard
472d842ff883,0.016,10,Overseas
c72609283cd0,0.00726,40,Overseas
92a7ee839cc5,0,53,Overseas
6368a07cc216,0.0106,41,Overseas
98a1a5cefcd5,0.18263,47,Standard
d74bd06e796d,0.01366,27,Overseas
fafe2314ff62,0.01812,12,Overseas
1edb2bc7b46e,0.085,22,Overseas
3ee9d6de7e9c,0.13,30,Overseas
838a6d6ccd3a,0.29,69,Standard
96768be32099,0,88,Overseas
4976bc5123a2,0.028,66,Overseas
9d5b66c4fdec,0.2754,100,Standard
afbafcd0247b,0.015,49,Overseas
348395b876ec,0,81,Overseas
95fecbb20a65,0,20,Overseas
2380b4cb2e60,0.00379,43,Overseas
d6ffc7b99a06,0.01235,1,Overseas
9aa0376db8e2,0,47,Overseas
b4e085957cf6,0.02,22,Overseas
2555cdc3f1a6,0,95,Overseas
e96765fff7df,0.006,45,Overseas
54424bb41c87,0,1,Overseas
2e7b993bdf2a,0.1,62,Overseas
f4dfdc2b9517,0.16,94,Standard
28f71585456b,6,83,Custom
9eec4cd3b740,0.126,88,Overseas
80e8431faeff,0,17,Overseas
e41d44ca8777,0.0088,75,Overseas
b0d5cd30c785,0.01512,1,Overseas
4933477f17d0,0.0167,7,Overseas
6486436ae827,0,5,Overseas
683dee9ec558,0.164,19,Standard
e18fa8e00a84,0.02121,71,Overseas
6e38efb153c2,0.008,100,Overseas
01b9e6ed4cb4,0.00931,54,Overseas
d01fa99ff224,0,51,Overseas
75466cb45dca,0.008,69,Overseas
0b711748d467,0,41,Overseas
d64942f34f9d,0.6124,65,Custom
485b5944576d,0,62,Overseas
e8dbdb18a882,0,3,Overseas
f2fc2dfa0cd8,0.0097,31,Overseas
7b382ed9628a,0,92,Overseas
138bb9a1b537,0.224,62,Standard
ece3db50ee9c,0,10,Overseas
91e70df76a0b,0.07,100,Overseas
b3220386548e,0.6,49,Custom
8a99c5c0177e,0.11575,42,Overseas
89e27014317e,0,96,Overseas
6f577b4f14bd,0,5,Overseas
2c2e9b4412b9,0,68,Overseas
a5efc3da2805,0.00415,93,Overseas
4ad9665273ec,0.0042,8,Overseas
8c69e7ceb010,0,95,Overseas
7b6b1e5d61a9,0.028,23,Overseas
7e897c875892,0.015,83,Overseas
67467a9de63b,0.01088,67,Overseas
81bf8566619a,0.02243,79,Overseas
e0685fb63467,0,55,Overseas
5da80824bffa,0.022,26,Overseas
ccd1b22f58c1,0.137,84,Overseas
e85ba28508f0,0.028,45,Overseas
93876ddb0467,0.0247,57,Overseas
14e1ade099bb,3.25,53,Custom
7a6c91e22ea0,0.13,49,Overseas
b0b026cf66cd,0.0058,86,Overseas
deaec03b1fc1,0.01454,72,Overseas
24bf02528121,0.08,95,Overseas
59f8f1419d92,0.00503,35,Overseas
ef186321a9d1,0.81,61,Custom
01a3ac64fef6,0.05214,43,Overseas
9a874dfb684b,0.01365,32,Overseas
e63b5c85643a,0.25,91,Standard
26553490460,0.00334,33,Overseas
bb99dde6e0b9,0.00545,34,Overseas
c6be818a6219,0.0252,50,Overseas
72ea04f63b82,0,38,Overseas
86273e51cfe9,0.004,57,Overseas
a627cf40fdf6,0.00362,83,Overseas
878cab0c0e18,0.29703,41,Standard
7bff7d788c08,0.03435,79,Overseas
ab231a78afee,0.009,69,Overseas
475b5d6d74be,0.0092,63,Overseas
c814d8c43271,0.02,11,Overseas
b46289b758d1,0.217,94,Standard
6a2e0f819452,0.1272,65,Overseas
73c9d480286e,0.01065,10,Overseas
f824668474bd,0.01555,51,Overseas
a60b1fc05c77,0,39,Overseas
d77bf57d1528,0.11705,32,Overseas
e98a94dcbffc,0.0023,5,Overseas
bfcc23e939d4,0.005,51,Overseas
721c3dc30f45,0.002,86,Overseas
568fbf425955,0,91,Overseas
eabd47b76f63,0.00328,16,Overseas
1d0147b1d209,1,36,Custom
d1bdec1bb760,0.023,42,Overseas
944a3134fad5,0.00474,13,Overseas
4f02d3789862,0.045,66,Overseas
89af98bb01f6,0.0278,84,Overseas
b6cde7411c7d,0.158,35,Standard
e519b0f0c568,0.035,82,Overseas
46953ddd49e6,0,56,Overseas
a1ba87164143,0.0285,91,Overseas
15431735a316,0.0086,51,Overseas
96d63765659f,0.0175,53,Overseas
642107adf593,0.02093,13,Overseas
a4bbf09521aa,0.006,88,Overseas
bac4feba45d7,0.00354,76,Overseas
39af9852d7e3,0.00316,94,Overseas
a9f7e15dd431,0.004,18,Overseas
a729b4626f3a,0.05,97,Overseas
4dfc1590505c,0.0836,41,Overseas
75bdedb7e2da,0.0176,4,Overseas
52ec7c35b7d2,0.0454,40,Overseas
e2b85b07e5df,0.01305,64,Overseas
2d9af7d3b7b0,0.00638,99,Overseas
e9d614dd8816,0,83,Overseas
5488c6807e34,0.02454,53,Overseas
b45bab33e583,0.0038,32,Overseas
8a6bd13ec388,0.025,60,Overseas
4d7f5073ce86,0.012,19,Overseas
600bc541ca53,0.00276,48,Overseas
55f62c6d0337,0.02,84,Overseas
e7f2bca27d7a,0.1058,83,Overseas
3541a9979d4e,0.007,50,Overseas
bf51a38a3e8c,0.322,76,Standard
c7e111ba3092,0.028,51,Overseas
04b3d10c521f,0.0162,12,Overseas
5d009fc8f1fa,0.2217,82,Standard
c23ee4ac8a12,0.01,44,Overseas
1e1659fc6245,0.004,94,Overseas
ed7bda5768b9,0.02001,48,Overseas
68745134e7be,0.005,62,Overseas
88ef3cbae06d,0.29,72,Standard
c7ed9584a4dc,0.203,25,Standard
2df1a8c40fe7,0,44,Overseas
f3c93146e916,0.0138,96,Overseas
37443e353145,0.0074,75,Overseas
f7c76f8dcfb0,0.01747,59,Overseas
6827b92414ca,0.1702,13,Standard
1505e9766fe5,0.01595,100,Overseas
2f4bbf4ed50d,0.014,39,Overseas
d2e733e39457,0.0054,1,Overseas
489ba720cf1f,0.0047,3,Overseas
f3c4c8df60c8,0.2206,57,Standard
431f6fb89ac7,0.00735,23,Overseas
5d0c26d16d4a,0.124,30,Overseas
b62f0b3bc6e0,0.138,100,Overseas
35c733c235ab,0.02145,27,Overseas
cd8d6dfd7319,1.13,2,Custom
7d298c615dfe,0.017,19,Overseas
675184fb128e,0.019,84,Overseas
aca26eda9add,0.008,19,Overseas
75d8e39dedae,0,69,Overseas
02b0c2a795bb,0.15,3,Overseas
9ad2df2a2339,0.305,68,Standard
caf7bb00da90,0.0539,68,Overseas
14494f9603ef,0.0109,32,Overseas
a9fe5aaa21d7,0.00655,2,Overseas
b0fbd9f73a18,0.0065,3,Overseas
34ea34cca35b,0.0046,69,Overseas
a2cb56854cd9,0.007,68,Overseas
dbaec0aa00a9,0.025,55,Overseas
f9ff0f619dc1,0.0395,78,Overseas
b2a079544cf1,0.00167,91,Overseas
bd4baff65911,0.0091,45,Overseas
72d229f11e31,0.01333,51,Overseas
f7a0b55132b4,0.0085,58,Overseas
8d3ef3e9de26,0.065,18,Overseas
958c7d2faed1,0.01969,59,Overseas
9758eebdf424,0.00501,18,Overseas
e48c6f13b9a7,0.1,17,Overseas
4fa0334a3925,0.0098,46,Overseas
cc875c075783,0.00387,85,Overseas
f9584109b7e2,0.00545,20,Overseas
84914dfd7b24,0.003,70,Overseas
26472f8322a9,0.0116,58,Overseas
41d91bbd0bda,0.11,70,Overseas
4a74d0f30725,0,62,Overseas
1e231bafb9b6,0.0281,95,Overseas
844b7a10f108,0.02,25,Overseas
9028335944ff,0.018,8,Overseas
93aeae74fe63,0.0099,88,Overseas
23807b4b77ee,0.1513,79,Overseas
14403bccd450,0.004,4,Overseas
036504dd2559,0.006,73,Overseas
2d4caaaf4f5b,0.01,15,Overseas
a9a96e06879e,0.00536,51,Overseas
4571f44b6e1c,0.02,7,Overseas
1af45fb34468,0.01,40,Overseas
3d400474dfb0,0.012,40,Overseas
08025dea6997,0.008,91,Overseas
095aefa58fbb,0.0208,14,Overseas
8eb2ab665fe9,0,13,Overseas
914df011ecb6,0.0042,6,Overseas
b397a3f2e50e,0.00471,24,Overseas
4408a15aa161,0.0088,86,Overseas
5a45a77e1fc7,0.01943,57,Overseas
8903d2c39d1c,0,34,Overseas
06f369de12a6,0,39,Overseas
53a04603027c,0,33,Overseas
bfae0d4c72a1,0,66,Overseas
e6ad1051972e,0,66,Overseas
c96565445e54,0,35,Overseas
4521006f5c52,0,22,Overseas
c0b62c3423ec,0,62,Overseas
9c084ee6069d,0,63,Overseas
122a82107df9,0,76,Overseas
9c52e26869d5,0,74,Overseas
cf4bb7f92e9b,0,58,Overseas
fc0ecd133bb7,0,28,Overseas
69a89ad360ef,0,78,Overseas
495d42d36466,0,84,Overseas
41dc2fbbe735,0,54,Overseas
63764e49cee6,0.014,12,Overseas
d1e6166b98e4,0,6,Overseas
0ebf247b953e,0,22,Overseas
81c5e435d905,0,57,Overseas
8da9ba20a80b,0,78,Overseas
c694dd3f1e8a,0,77,Overseas
525b3b6cc939,0,43,Overseas
525b3b6cc939,0,10,Overseas
c18c435b6dd7,0,75,Overseas
aaa991c124eb,0,30,Overseas
124f7e496509,0.018,77,Overseas
1c06646ea6ad,0.013,83,Overseas
470bdbe086e8,0,68,Overseas
73f8e11e3dc1,0,21,Overseas
39bafb4690af,0,85,Overseas
e4d5d833e17c,0,7,Overseas
b440ae1ea87c,0,99,Overseas
573d751333d9,0,12,Overseas
466de89c152a,0,96,Overseas
c06203401a1b,0,63,Overseas
c174fc287b34,0,47,Overseas
a81800b483ac,0,23,Overseas
13294bc14541,0,84,Overseas
ed749fc50828,0,20,Overseas
87b976d2b12f,0,98,Overseas
bfeacb80d2f9,0,23,Overseas
beeedb9d5d10,0,47,Overseas
6fff8e5e0e0b,0,71,Overseas
97085a466c96,0,12,Overseas
0c4bda13bfbb,0,35,Overseas
125a81d8e7e9,0,25,Overseas
ab2d35b9c37d,0,93,Overseas
c3abfab7e3c1,0,95,Overseas
c6e225e692b7,0,41,Overseas
df2446de017d,0.03,82,Overseas
415aadca6c12,0,91,Overseas
85c59da8c3ba,0,97,Overseas
c6de63291d32,0,63,Overseas
a4ad46794a29,0,66,Overseas
50c02662c3ae,0,27,Overseas
e365219ffd53,0,15,Overseas
e1f70011efd2,0,22,Overseas
5002bf46c555,0,38,Overseas
a47294391da2,0,46,Overseas
a993f66f9d30,0,6,Overseas
bd1ab9d7d431,0.03074,39,Overseas
86ea01a9d8a8,0,67,Overseas
b80dd098a192,0,1,Overseas
dba0a5dbfaaf,0,80,Overseas
12c92f5cfaa6,0,35,Overseas
9b2ccfbecfbc,0,14,Overseas
8bbb32ebed63,0,10,Overseas
12a1650f9cac,0,33,Overseas
85dfccac242e,0,18,Overseas
e22bd06bb8c5,0,67,Overseas
ca1259d5d5fa,0,26,Overseas
cd2dfb5ab067,0,38,Overseas
d73a599268b0,0,96,Overseas
e6bf067a3b22,0,44,Overseas
