purno,vendno,custno,transfer,item,cost,qtyord,qtyrec,created
96185,3100,18700,N,e09159d265cc,0.0062,20000,20000,9/20/16
96090,13950,,Y,03c2e2f02c6d,0.00388,18000,18000,9/12/16
96174,13005,18700,N,7249d3a30d40,0.20261,10000,10000,9/19/16
96106,104000,60,N,2763607cdf0e,0.0867,600,600,9/13/16
96091,190300,136800,N,755605345a8c,0.0129,100000,100000,9/12/16
86050,164800,14700,N,514324383b11,0.167,15000,15000,8/13/16
86050,164800,14700,N,ca34ab5c748c,0,1,1,8/13/16
96195,8790,18700,N,213940ec74ea,0.0045,50000,50000,9/22/16
96098,260700,,Y,252cede5e3bf,0.007,15000,15000,9/12/16
96003,147900,16975,N,50ab88889cef,0.05975,100301,100301,9/1/16
96003,147900,16975,N,ca34ab5c748c,0,1,1,9/1/16
96192,13800,10600,N,66c8675758e7,0.009,10000,10000,9/21/16
96152,13800,15850,N,9dce290dc14a,0.2,100,100,9/15/16
96152,13800,15850,N,4c5a6dbee2a5,0,1,1,9/15/16
96152,13800,15850,N,2e95508b06cf,0.2,100,100,9/15/16
96152,13800,15850,N,4c5a6dbee2a5,0,1,1,9/15/16
96188,13800,136700,N,011919d03282,0.05,125,125,9/20/16
96125,13800,13702,N,62a6fd1f61c5,0.2,100,100,9/13/16
96125,13800,13702,N,4c5a6dbee2a5,0,1,1,9/13/16
96125,13800,13702,N,36c80b070a9f,0.2,100,100,9/13/16
96125,13800,13702,N,4c5a6dbee2a5,0,1,1,9/13/16
96125,13800,13702,N,2f753c293e4c,0.2,100,100,9/13/16
96125,13800,13702,N,4c5a6dbee2a5,0,1,1,9/13/16
96125,13800,13702,N,94c486259055,0.2,100,100,9/13/16
96125,13800,13702,N,4c5a6dbee2a5,0,1,1,9/13/16
96065,6900,19100,N,2228ed024534,1.27,500,500,9/5/16
96102,13800,118400,N,9dce290dc14a,0.02,3000,3000,9/13/16
96102,13800,118400,N,4c5a6dbee2a5,0,1,1,9/13/16
96201,220700,,N,2d3d80fbb900,150,1,1,9/22/16
96198,220700,,N,2d3d80fbb900,165,1,1,9/22/16
96178,220700,,N,2d3d80fbb900,245,1,1,9/19/16
96211,13911,109600,N,f775409e9978,0.78,40,40,9/24/16
96211,13911,109600,N,0a960a82d511,0,1,1,9/24/16
96066,13911,1200,N,0ec30ffc77c2,0.006,52260,52260,9/5/16
96175,10317,18700,N,ca602eab82df,0.06262,5000,5000,9/19/16
96187,8790,18700,N,213940ec74ea,0.0045,30000,30000,9/20/16
96187,8790,136700,N,d6ffc7b99a06,0.0092,3000,3000,9/20/16
96187,8790,18700,N,7c6e443a71a8,0.0361,10000,10000,9/20/16
96187,8790,18700,N,525775877e4c,0.0194,25000,25000,9/20/16
96187,8790,18700,N,e6add45bbaca,0.0052,50000,50000,9/20/16
96187,8790,18700,N,9a3fcc51573a,0.029,25000,25000,9/20/16
96187,8790,118400,N,972e869f8db4,0.003,1000,1000,9/20/16
96187,8790,17740,N,19424770e27d,0.002,200,200,9/20/16
96187,8790,17740,N,971fc451a0ec,0.0388,200,200,9/20/16
96187,8790,17740,N,d063f8d7af05,0.015,200,200,9/20/16
96183,6038,18700,N,6368a07cc216,0.0106,25000,25000,9/20/16
96105,307700,14700,N,b3a0a488a7e1,0.23,1000,1000,9/13/16
96105,307700,14700,N,fb878ac2fe2a,0.23,1000,1000,9/13/16
96105,307700,14700,N,a27f837b86a2,0.23,1000,1000,9/13/16
96105,307700,14700,N,b70a8e0cb4cb,0,3,3,9/13/16
86048,277400,14700,N,cbcdbd9df821,0.0353,106000,106000,8/13/16
96207,3500,10600,N,08e39a1e82bd,0.0539,300,300,9/23/16
96207,3500,15855,N,bc3baee4c170,0.2154,200,200,9/23/16
96207,3500,18700,N,7bff7d788c08,0.0321,500,500,9/23/16
96132,13005,13702,N,57fe06302c5c,0.46983,2500,2500,9/13/16
96132,13005,13702,N,4c5a6dbee2a5,0,1,1,9/13/16
96132,13005,13702,N,1d8e9ff5785a,0,1,1,9/13/16
96134,13005,13702,N,ad7491824177,0.20953,1000,1000,9/13/16
96134,13005,13702,N,4c5a6dbee2a5,0,1,1,9/13/16
96134,13005,13702,N,1d8e9ff5785a,0,1,1,9/13/16
96082,286900,,N,3d6cc627675f,240,1,1,9/8/16
96082,286900,,N,13dfaee8f27f,0,1,1,9/8/16
96196,298000,18700,Y,213940ec74ea,0.025,49549,49549,9/22/16
96200,220700,,N,2d3d80fbb900,175,1,1,9/22/16
96018,219300,120700,N,3953aadfe338,0.515,3000,3000,9/3/16
96018,219300,120700,N,ca34ab5c748c,0,1,1,9/3/16
96215,220700,,N,2d3d80fbb900,640,1,1,9/26/16
96214,220700,,N,2d3d80fbb900,295,1,1,9/26/16
96171,14682,16975,N,dc0bee0bd41e,22.25,35,35,9/19/16
96130,209400,113300,N,ea74b4e40694,0.65,100,100,9/13/16
96130,209400,113300,N,4c5a6dbee2a5,25,1,1,9/13/16
96133,13005,13702,N,d7e5b13ff2bd,0.53322,5000,5000,9/13/16
96133,13005,13702,N,4c5a6dbee2a5,0,1,1,9/13/16
96133,13005,13702,N,1d8e9ff5785a,0,1,1,9/13/16
96135,13005,13702,N,33348e177fd8,0.93742,2000,2000,9/13/16
96135,13005,13702,N,4c5a6dbee2a5,0,1,1,9/13/16
96135,13005,13702,N,1d8e9ff5785a,0,1,1,9/13/16
96131,209400,113300,N,56d200fecb65,0.95,400,400,9/13/16
96131,209400,113300,N,4c5a6dbee2a5,0,1,1,9/13/16
96129,13005,113300,N,f30515eb0999,0.85848,100,100,9/13/16
96129,13005,113300,N,4c5a6dbee2a5,25,1,1,9/13/16
96212,209400,113300,N,ea74b4e40694,0.28,1300,1300,9/24/16
96212,209400,113300,N,4c5a6dbee2a5,0,1,1,9/24/16
96209,162300,139900,N,c99851dfe53a,0.268,500,500,9/24/16
96191,160500,18700,N,2eb59592a2c6,3.11,200,200,9/21/16
96030,248800,60,N,c31aac4bf976,0.3342,10000,10000,9/3/16
96210,1501,800,N,1c381d85ea44,0.13979,250,250,9/24/16
96202,13800,17740,N,b72e1dd820a8,0.076,1000,1000,9/22/16
96202,13800,17740,N,9c30e26224ca,0.02,1000,1000,9/22/16
96202,13800,17740,N,a627cf40fdf6,0.02,1000,1000,9/22/16
96202,13800,17740,N,4c5a6dbee2a5,0,3,3,9/22/16
96241,8200,139900,N,3033ac6db438,0.02132,10000,10000,9/30/16
96227,13800,15855,N,e29f87343f8a,0.0045,5000,5000,9/27/16
106002,308300,15052,N,4b6d63ffb07b,0.0215,10000,10000,10/2/16
R096134A,13005,,N,ad7491824177,0.20953,-1000,-1000,10/4/16
86035,13950,,N,7e738cc805b8,0.0019,35000,35000,8/10/16
96189,298000,18700,Y,213940ec74ea,0.025,29341,29341,9/20/16
96072,228300,111400,N,6f7a4e7dbe5f,6.85,132,132,9/6/16
96072,228300,111400,N,4c5a6dbee2a5,0,1,1,9/6/16
86028,225300,18700,N,be9fb603f7e2,0.02967,61860,61860,8/9/16
86028,225300,18700,N,13dfaee8f27f,0,1,1,8/9/16
86047,164800,120700,N,9e351c04ba09,0.115,5000,5000,8/13/16
106043,154000,120700,N,ae8b5b91f6e2,1.25,25000,25000,10/5/16
96121,13800,116400,N,4e38966e574d,0.0075,1000,1000,9/13/16
96121,13800,116400,N,540399943cf6,0.062,800,800,9/13/16
96147,15100,4520,N,62486aa298a2,0.01515,15000,15000,9/15/16
96147,15100,4520,N,0a960a82d511,0,1,1,9/15/16
96123,13800,116400,N,03aa8681da62,1.19,450,450,9/13/16
96123,13800,116400,N,dafb81015176,0.14,100,100,9/13/16
96123,13800,116400,N,2f27a55e7ead,0.008,1000,1000,9/13/16
R096059A,3100,,N,4b6d63ffb07b,0.011,-10000,-10000,10/6/16
96233,10102,118400,N,ccd0a9e408de,0.13209,1000,1000,9/28/16
96233,10102,118400,N,1d8e9ff5785a,0,1,1,9/28/16
96239,13800,120100,N,b6a2661a974f,0.03685,2000,2000,9/30/16
86114,152900,,Y,09c9523d72fe,2.15,375,375,8/24/16
96168,3100,60,N,6579d5b4d3f9,0.375,300,300,9/19/16
106005,3012,15855,N,1f5c25aaeba5,0.03719,10000,10000,10/2/16
106005,3012,15855,N,8532f8fcc9c4,0.01811,10000,10000,10/2/16
106005,3012,15855,N,06c01ba0afa3,0.02603,5000,5000,10/2/16
96177,13950,1200,Y,fc1719b9a5be,0.0067,10000,10000,9/19/16
96062,226400,141200,N,8ae01a476528,0.01795,20000,20000,9/5/16
106009,3012,120700,N,6354a9059446,0.0028,25000,25000,10/3/16
96100,110200,5398,N,c9dee2b34475,0.085,1000,1000,9/13/16
96128,154900,113300,N,7ee7cac9c94f,20.9,90,90,9/13/16
96128,154900,113300,N,4c5a6dbee2a5,0,1,1,9/13/16
96138,307800,15052,N,c6a55fc70b74,7.07,700,700,9/14/16
96138,307800,15052,N,4c5a6dbee2a5,0,1,1,9/14/16
96238,15100,120100,N,4408a15aa161,0.00808,8000,8000,9/30/16
96226,220700,16975,N,2d3d80fbb900,160,1,1,9/27/16
96225,220700,,N,2d3d80fbb900,210,1,1,9/26/16
96231,220700,,N,2d3d80fbb900,250,1,1,9/27/16
96240,220700,,N,2d3d80fbb900,225,1,1,9/30/16
96028,248600,60,N,92b75a5004dd,0.734,17800,17800,9/3/16
96028,248600,60,N,02a8424dadc2,0.051,17800,17800,9/3/16
96160,10317,14700,N,d3cb8c223ea6,0.02274,71000,71000,9/15/16
96160,10317,14700,N,13dfaee8f27f,0,1,1,9/15/16
96235,7216,1010,N,d07f6e344e25,0.027,20000,20000,9/28/16
96142,5300,14700,N,4208deacf97b,0.01495,110000,110000,9/14/16
106010,8809,15855,N,c7a48e7caeee,23.73,20,20,10/3/16
96205,8812,17580,N,ee7456aba52e,10.89,10,10,9/22/16
96205,8812,17580,N,4c5a6dbee2a5,0,1,1,9/22/16
106008,8790,15855,N,b97e074885c1,0.0066,2000,2000,10/2/16
106012,8790,120700,N,9451ed6f9d5c,0.0212,25000,25000,10/3/16
106015,6038,120700,N,fbc81d109ab1,0.01,2000,2000,10/4/16
106028,2449,120700,N,0c504e457234,0.0525,2000,2000,10/5/16
86113,295300,18700,N,da140f21b140,2.35,520,520,8/23/16
86113,295300,,N,384791dfe829,200,1,1,8/23/16
86069,164800,1200,N,0da43cdf1450,0.125,5000,5000,8/16/16
86069,164800,1200,N,ac6ea3f4e7f8,0,1,1,8/16/16
96032,164800,60,N,a6e857f472c2,0.188,2500,2500,9/3/16
106007,8809,15855,N,c3caa12ffc98,0.4944,200,200,10/2/16
96199,228300,19100,N,835289f1040f,10.95,100,100,9/22/16
96199,228300,19100,N,4c5a6dbee2a5,0,1,1,9/22/16
86049,293500,14700,Y,cbcdbd9df821,0.021,106000,106000,8/13/16
96180,126300,118400,N,3b60c89daf0c,0.369,5000,5000,9/19/16
96011,14780,120700,N,cc1e03e5c9c2,0.01743,14977,14977,9/3/16
96230,220700,,N,2d3d80fbb900,160,1,1,9/27/16
106016,220700,60,N,2d3d80fbb900,145,1,1,10/4/16
106045,220700,,N,2d3d80fbb900,145,1,1,10/6/16
96237,220700,,N,2d3d80fbb900,150,1,1,9/29/16
86142,13921,,N,f5a818d73cdb,0.125,1000,1000,8/30/16
86142,13921,,N,9c4e5f104211,0,1,1,8/30/16
96023,13911,60,N,3725808534ff,0.22,250,250,9/3/16
106017,229600,19100,N,0608098488a3,0.1795,200,200,10/4/16
106017,229600,19100,N,591e962e7514,0,1,1,10/4/16
106001,13800,120700,N,080dc90dcfe7,0.006,5000,5000,10/2/16
106011,13800,800,N,20d2892536d3,0.25,63,63,10/3/16
106011,13800,16975,N,756dd836bc97,0.11,2000,2000,10/3/16
106011,13800,16975,N,2909ba62d1f8,0.1275,1500,1500,10/3/16
106021,8790,60,N,5fba67c3f3a0,0.0142,2000,2000,10/5/16
106021,8790,60,N,cd60a19d8d09,0.2504,300,300,10/5/16
106047,13911,16975,N,4ad89ab3cf47,0.3965,450,450,10/6/16
96045,8812,17580,N,4f4ad8b0088b,12.67,5,5,9/4/16
96045,8812,17580,N,4c5a6dbee2a5,0,1,1,9/4/16
R096045A,8812,,N,4f4ad8b0088b,12.67,-5,-5,10/12/16
106049,220700,16975,N,2d3d80fbb900,150,1,1,10/6/16
96103,298000,118400,Y,9dce290dc14a,0.05333,3000,3000,9/15/16
106070,3500,14060,N,f61640f8e775,0.0183,300,300,10/9/16
106070,3500,14060,N,10a04d28379f,0.0129,600,600,10/9/16
106070,3500,14060,N,057aae100a33,0.031,300,300,10/9/16
106070,3500,14060,N,f799703e54e5,0.0422,200,200,10/9/16
106070,3500,14060,N,39d84c2f98fc,0.0182,200,200,10/9/16
106070,3500,19100,N,34b70f52b6b1,0.044,500,500,10/9/16
106070,3500,19100,N,ed206b065c99,0.1574,100,100,10/9/16
106070,3500,19100,N,f149b4fb7dd4,0.06834,550,550,10/9/16
106081,3012,139900,N,50fbc15d8103,0.01149,5000,5000,10/10/16
106053,220700,,N,2d3d80fbb900,225,1,1,10/7/16
106054,220700,60,N,2d3d80fbb900,150,1,1,10/7/16
106090,220700,355,N,2d3d80fbb900,145,1,1,10/11/16
106072,3100,19100,N,f06ce463ef15,0.02,500,500,10/9/16
106072,3100,10600,N,1b9b3787c640,0.007,1200,1200,10/9/16
106072,3100,10600,N,b90122a6e500,0.011,500,500,10/9/16
106078,1922,17740,N,c3d9e8e8ef27,0.12,200,200,10/10/16
106078,1922,17740,N,1d8e9ff5785a,0,1,1,10/10/16
106035,3012,120700,N,cc66879c4640,0.0055,20000,20000,10/5/16
106035,3012,120700,N,8898720206b8,0.00467,10000,10000,10/5/16
106035,3012,120700,N,fc027d0ec859,0.00391,200000,200000,10/5/16
106026,15100,120700,N,b8bb614fe47c,0.0056,54000,54000,10/5/16
106026,15100,120700,N,d38792a3f6f7,0.0055,20000,20000,10/5/16
106026,15100,120700,N,d1d58b7910a0,0.0018,40000,40000,10/5/16
106046,15100,120700,N,52c5d73c2d8b,0.02595,6250,6250,10/6/16
106036,3500,120700,N,c7fac91e6a66,0.8101,100,100,10/5/16
106036,3500,120700,N,3683b51911e0,0.00749,10000,10000,10/5/16
106036,3500,120700,N,52c5d73c2d8b,0.02905,6000,6000,10/5/16
106036,3500,120700,N,84ab979d848e,0.00477,40000,40000,10/5/16
106038,8790,120700,N,9451ed6f9d5c,0.0212,25000,25000,10/5/16
106024,100700,120700,N,f2538c854df1,0.28142,1000,1000,10/5/16
106042,162900,120700,N,0feb38260a4f,0.03092,25000,25000,10/5/16
106027,13005,120700,N,7249d3a30d40,0.20261,10000,10000,10/5/16
106027,13005,120700,N,d19785d72c7f,0.04974,2000,2000,10/5/16
106025,281600,120700,N,1c9c74a18bc9,0.432,10000,10000,10/5/16
96022,2003,60,N,ac82d6469f0d,0.0385,100000,100000,9/3/16
96034,196900,16975,N,001d47c164da,10.9,500,500,9/3/16
96193,220700,,N,2d3d80fbb900,150,1,1,9/21/16
96204,220700,,N,2d3d80fbb900,435,1,1,9/22/16
106013,298000,120700,Y,9451ed6f9d5c,0.017,24591,24591,10/3/16
106004,169900,15855,N,7dcdf60f845a,0.21,3000,3000,10/2/16
106092,8812,15855,N,22fa640221c0,1.1,1200,1200,10/11/16
106092,8812,15855,N,4c5a6dbee2a5,0,1,1,10/11/16
106058,2000,60,N,bec8eff87645,0.0597,58000,58000,10/9/16
106050,119800,113300,N,7313ebf83c94,0.37,800,800,10/6/16
106050,119800,113300,N,4c5a6dbee2a5,0,1,1,10/6/16
106080,3500,14750,N,e55aafc1199d,0.02565,5000,5000,10/10/16
106048,13800,5205,N,5f9a5efacd64,1.65,14,14,10/6/16
106048,13800,5205,N,197bf73a083c,0.8,12,12,10/6/16
106048,13800,5205,N,6e53516b02cf,0.2,10,10,10/6/16
106073,8790,355,N,a31acf3ae9d1,0.1027,10000,10000,10/9/16
106073,8790,355,N,fb7a97628a9a,0.0474,5000,5000,10/9/16
106075,7500,19100,N,14b3855bf541,1.25,1000,1000,10/10/16
106075,7500,19100,N,4c5a6dbee2a5,0,1,1,10/10/16
106039,298000,120700,Y,9451ed6f9d5c,0.017,23790,23790,10/5/16
96234,298000,118400,Y,ccd0a9e408de,0.225,1000,1000,9/28/16
106020,228300,17580,N,4f4ad8b0088b,22.65,10,10,10/5/16
106020,228300,17580,N,4c5a6dbee2a5,0,1,1,10/5/16
106079,13800,17740,N,471bd9ffece4,0.245,100,100,10/10/16
106079,13800,17740,N,4c5a6dbee2a5,0,1,1,10/10/16
106079,13800,1726,N,17a809a99a50,0.026,1000,1000,10/10/16
106079,13800,1726,N,4c5a6dbee2a5,0,1,1,10/10/16
106082,13800,13702,N,67a3f8213254,0.148,350,350,10/10/16
106082,13800,13702,N,4c5a6dbee2a5,0,1,1,10/10/16
106082,13800,13702,N,1d8e9ff5785a,0,1,1,10/10/16
106055,100700,120700,N,784a01fd01bf,0.28142,3000,3000,10/9/16
106023,14802,120700,N,c9c0b29ab4db,0.02423,10000,10000,10/5/16
106029,7216,120700,N,6d96167184ed,0.005,10000,10000,10/5/16
106052,294500,,N,3d6cc627675f,164,1,1,10/7/16
106052,294500,,N,13dfaee8f27f,30,1,1,10/7/16
96232,249900,60,N,46d1a153bcc7,0.2795,500,500,9/28/16
106018,13005,13702,N,ad7491824177,0.20953,975,975,10/4/16
106018,13005,13702,N,4c5a6dbee2a5,0,1,1,10/4/16
106018,13005,13702,N,1d8e9ff5785a,0,1,1,10/4/16
86092,8908,138000,N,f4a20dcc92b2,0.35,5800,5800,8/21/16
86092,8908,138000,N,0a960a82d511,0,1,1,8/21/16
106077,14802,17740,N,6d0e56e2c480,0.1307,1000,1000,10/10/16
106077,14802,17740,N,1d8e9ff5785a,0,1,1,10/10/16
106093,14802,17740,N,29f34e9efaa8,0.066,8000,8000,10/11/16
106093,14802,17740,N,0a960a82d511,0,1,1,10/11/16
106099,220700,,N,2d3d80fbb900,155,1,1,10/14/16
106107,3500,5398,N,9f5e8a1bfb2d,0.00666,5000,5000,10/19/16
96242,260400,15855,N,c7a48e7caeee,10.8,104,104,9/30/16
106074,13800,16975,N,46953ddd49e6,0.9,10,10,10/13/16
106074,13800,15855,N,5fc2aa25f2c4,0.04,200,200,10/13/16
106074,13800,800,N,1b20916174fa,0.007,5000,5000,10/13/16
96197,100900,131300,N,a5ae7445feed,0.634,100,100,9/22/16
96197,100900,131300,N,60fd1542b02c,0.2649,500,500,9/22/16
96197,100900,,N,384791dfe829,2.5,1,1,9/22/16
96206,164500,18700,N,f72e950c1e41,0.99,1000,1000,9/23/16
86128,164800,14700,N,882b7dc1e6f1,0.1695,50000,50000,8/28/16
106136,309300,1200,N,ccfb5783ee12,0.0055,10000,10000,10/24/16
106060,8812,17580,N,ee7456aba52e,10.89,10,10,10/9/16
106060,8812,17580,N,4c5a6dbee2a5,0,1,1,10/9/16
96109,13921,14700,Y,fb878ac2fe2a,0.195,1000,1000,9/13/16
96109,13921,14700,Y,13dfaee8f27f,22,1,1,9/13/16
96110,13921,14700,Y,a27f837b86a2,0.195,1000,1000,9/13/16
96110,13921,14700,Y,13dfaee8f27f,22,1,1,9/13/16
96165,13921,14700,Y,6f52bb73106e,0.33333,300,300,9/16/16
96165,13921,14700,Y,13dfaee8f27f,25,1,1,9/16/16
106084,13921,,Y,5e96485805ce,0.0057,50000,50000,10/10/16
106084,13921,,Y,13dfaee8f27f,22,1,1,10/10/16
106071,298000,19100,Y,ed206b065c99,3,100,100,10/11/16
106087,13950,,Y,29fd0b410e60,0.003,25000,25000,10/10/16
106087,13950,,Y,13dfaee8f27f,10,1,1,10/10/16
106086,13950,,Y,c30b35cdfa61,0.0075,10000,10000,10/10/16
106086,13950,,Y,13dfaee8f27f,10,1,1,10/10/16
106085,13950,,Y,0efce59f12c7,0.006,12500,12500,10/10/16
106085,13950,,Y,13dfaee8f27f,10,1,1,10/10/16
106083,13950,,Y,c32db5832853,0.0075,10000,10000,10/10/16
106044,298000,,Y,2021ccf83109,0.045,38340,38340,10/5/16
106103,3500,,N,eac0c4b382bd,0.01851,2000,2000,10/17/16
106103,3500,,N,3886db2059e7,0.02529,1100,1100,10/17/16
96033,161200,120100,N,296d45c21c5a,0.45,11000,11000,9/3/16
86032,161200,60,N,05f87b1de64c,0.0486,236310,236310,8/10/16
86032,161200,60,N,13dfaee8f27f,0,1,1,8/10/16
106030,14503,120700,N,99a58e42e60a,0.0329,50000,50000,10/5/16
86077,10517,1408,N,2afc5fcab893,0.052,10000,10000,8/18/16
86077,10517,1408,N,ca34ab5c748c,25,2,2,8/18/16
106123,117200,120700,N,9dde1c92eeb1,0.0225,2500,2500,10/23/16
106102,220700,,N,2d3d80fbb900,160,1,1,10/17/16
106109,220700,,N,2d3d80fbb900,165,1,1,10/20/16
96166,13950,14700,Y,71a92adf6f9f,0.22333,300,300,9/16/16
96166,13950,14700,Y,13dfaee8f27f,0,1,1,9/16/16
86068,11600,17855,N,deafa355bdab,0.145,4000,4000,8/16/16
106134,3100,15052,N,9809a7a5994d,0.017,1000,1000,10/24/16
106134,3100,15052,N,b131cf487203,0.0055,2500,2500,10/24/16
106134,3100,15052,N,13e7bf80baf8,0.004,20000,20000,10/24/16
106134,3100,1200,N,ccfb5783ee12,0.0055,14000,14000,10/24/16
106061,7340,17580,N,0525cd7aa9cd,4.27,1000,1000,10/9/16
106061,7340,17580,N,4c5a6dbee2a5,0,1,1,10/9/16
96148,6900,15052,N,432107e9f02c,0.112,5000,5000,9/15/16
106097,13800,13702,N,94c486259055,0.2,100,100,10/13/16
106097,13800,13702,N,4c5a6dbee2a5,0,1,1,10/13/16
106097,13800,13702,N,1d8e9ff5785a,0,1,1,10/13/16
106095,144200,13702,N,85059da38ca9,5.97,12,12,10/11/16
106095,144200,13702,N,ca34ab5c748c,50,1,1,10/11/16
106019,287300,13702,N,44000b779483,648,1,1,10/5/16
106143,220700,,N,2d3d80fbb900,165,1,1,10/25/16
106146,8790,60,N,f64b999a17b2,0.17,900,900,10/25/16
106148,13800,16975,N,0340f0798f02,0.025,5000,5000,10/25/16
96161,162100,16975,N,2d38a3f98180,7.4,1012,1012,9/16/16
106149,214200,120700,N,8aca976c424d,0.005,100000,100000,10/25/16
106116,13280,120700,N,f265fef8e3ae,0.04192,5000,5000,10/23/16
106163,3500,120700,N,b2037f94e25d,0.0173,1000,1000,10/28/16
106163,3500,19100,N,2c72f9819e53,0.56475,210,210,10/28/16
106163,3500,5060,N,78a50fa3d706,0.00914,10000,10000,10/28/16
106076,13911,17740,N,39e68f8084d6,0.3885,1100,1100,10/10/16
106076,13911,17740,N,1d8e9ff5785a,25,1,1,10/10/16
96157,13005,13702,N,6ea27d15e53b,1.306,11500,11500,9/15/16
96157,13005,13702,N,4c5a6dbee2a5,25,1,1,9/15/16
96157,13005,13702,N,1d8e9ff5785a,30,1,1,9/15/16
106127,6038,17580,N,66f3603681fd,0.75,100,100,10/23/16
106127,6038,17580,N,4c5a6dbee2a5,0,1,1,10/23/16
106154,209400,133700,N,10745077ef67,0.52,100,100,10/27/16
106154,209400,133700,N,4c5a6dbee2a5,25,1,1,10/27/16
106150,100700,120700,N,038f9e055aa0,0.7875,300,300,10/25/16
106120,100700,120700,N,2b9e4e67d52e,0.28142,1000,1000,10/23/16
106135,4900,15052,N,67b625f1ffaf,0.3,2000,2000,10/24/16
106059,249900,60,N,6bfb23e593de,0.03415,5000,5000,10/9/16
106059,249900,60,N,9195add5b7b1,0.05229,37000,37000,10/9/16
106110,8790,60,N,e325830b8fe7,0.022,25000,25000,10/23/16
106069,13800,14060,N,73f8e11e3dc1,0.017,500,500,10/9/16
106069,13800,14060,N,b1bfde07e174,0.009,2000,2000,10/9/16
106069,13800,14060,N,c582a1871314,0.025,5000,5000,10/9/16
106069,13800,19100,N,72795f12da33,0.026,100,100,10/9/16
96190,211900,,N,3d6cc627675f,875,1,1,9/20/16
106108,1922,113300,N,996e8df5e25e,1.15,100,100,10/19/16
106108,1922,113300,N,4c5a6dbee2a5,0,1,1,10/19/16
106114,13005,120700,N,c7b8b84e4c6c,0.02117,5000,5000,10/23/16
106124,3500,60,N,29759d1cd9ab,0.06653,5000,5000,10/23/16
106124,3500,60,N,b21a9086fcc6,0.01923,5850,5850,10/23/16
106124,3500,60,N,d2e733e39457,0.00424,12000,12000,10/23/16
106124,3500,60,N,5b54105ebf40,0.01105,4000,4000,10/23/16
106124,3500,60,N,e50c73cab494,0.02529,15000,15000,10/23/16
106104,225400,120700,N,025bf0ab176a,4.63,1400,1400,10/18/16
106040,11600,120700,N,28ff543cb8b9,0.06,2000,2000,10/5/16
106119,11417,120700,N,86273e51cfe9,0.004,10000,10000,10/23/16
106139,3500,130100,N,8e5e20e6ea3c,0.95208,600,600,10/24/16
106139,3500,19100,N,19d6c8a4f85a,0.20012,225,225,10/24/16
106139,3500,19100,N,98ba6b2f6056,0.147,100,100,10/24/16
106139,3500,19100,N,91b188e0ec54,1.46783,70,70,10/24/16
106139,3500,19100,N,43bed70f1b5f,0.0263,100,100,10/24/16
106139,3500,14750,N,60efab6b2fff,0.07248,10000,10000,10/24/16
106139,3500,19100,N,c6be818a6219,0.0233,200,200,10/24/16
106139,3500,15052,N,3c29985e6edf,0.1482,100,100,10/24/16
106139,3500,14060,N,f61640f8e775,0.0183,300,300,10/24/16
106139,3500,14060,N,10a04d28379f,0.0129,600,600,10/24/16
106139,3500,14060,N,057aae100a33,0.031,300,300,10/24/16
106139,3500,14060,N,f799703e54e5,0.0499,200,200,10/24/16
106139,3500,17600,N,93aeae74fe63,0.0079,2000,2000,10/24/16
106139,3500,136700,N,d129d2de3d44,0.024,500,500,10/24/16
106138,8812,17740,N,c3abfab7e3c1,0.31,50,50,10/24/16
106138,8812,17740,N,4c5a6dbee2a5,0,1,1,10/24/16
106138,8812,17740,N,1d8e9ff5785a,0,1,1,10/24/16
106138,8812,111400,N,0358ca21f522,2,410,410,10/24/16
106138,8812,111400,N,4c5a6dbee2a5,0,1,1,10/24/16
106138,8812,111400,N,1d8e9ff5785a,0,1,1,10/24/16
106138,8812,111400,N,59f24fcaf49c,2.05,100,100,10/24/16
106138,8812,111400,N,4c5a6dbee2a5,0,1,1,10/24/16
106138,8812,111400,N,1d8e9ff5785a,0,1,1,10/24/16
96164,13950,14700,Y,699b9245086e,0.22333,300,300,9/16/16
96164,13950,14700,Y,13dfaee8f27f,0,1,1,9/16/16
106057,14800,16975,N,a5c300dc216b,1.95,290,290,10/9/16
86015,8790,60,N,07e5ed7eb648,0.0111,200,200,8/5/16
86015,8790,60,N,ae8aa3618c0e,0.0065,200,200,8/5/16
86015,8790,60,N,489b7b1a7fcb,0.0375,50,50,8/5/16
86015,8790,60,N,2283445c6d40,0.0166,100,100,8/5/16
86015,8790,60,N,e7d55d2d36ee,0.0199,100,100,8/5/16
86015,8790,60,N,8b7a25a07e04,0.0926,25,25,8/5/16
86015,8790,60,N,cba0fbc1d04a,0.0462,100,100,8/5/16
106117,13800,120700,N,7d298c615dfe,0.02,300,300,10/24/16
106117,13800,15855,N,d9e887d54b44,0.03,200,200,10/24/16
106117,13800,850,N,3070f95bf235,0.008,10000,10000,10/24/16
106113,13800,16975,N,907985177f30,0.067,2000,2000,10/23/16
106140,133300,19100,N,f16d042cc225,1.01,100,100,10/24/16
106140,133300,19100,N,591e962e7514,0,1,1,10/24/16
106115,100700,120700,N,26a4d5d3208d,1.0335,300,300,10/23/16
106112,13911,16975,N,f98d6e553e9c,0.0985,2300,2300,10/23/16
106112,13911,16975,N,6942a03ee23d,25,1,1,10/23/16
106133,13800,116400,N,1d97e26bf055,0.15,100,100,10/24/16
106133,13800,116400,N,d7204c11960d,0.31,375,375,10/24/16
106106,13800,116400,N,5dd61efe4c79,1.5,100,100,10/19/16
